WEEK;DATE;TIME;HOME;AWAY;FTHG;FTAG;DIFF
30;07/04/2025;18:00;Mladost Lučani;Vojvodina;1;3;-2
1;12/04/2025;14:00;OFK Beograd;Radnički Kragujevac;3;0;3
1;12/04/2025;16:00;Red Star;Partizan;2;1;1
1;13/04/2025;14:00;Čukarički;Radnički Niš;2;2;0
1;13/04/2025;16:00;TSC Bačka Top;Novi Pazar;1;2;-1
1;13/04/2025;18:00;Vojvodina;Mladost Lučani;3;1;2
1;13/04/2025;20:00;FK IMT Novi Beograd;Spartak Subotic;2;4;-2
1;14/04/2025;16:00;Napredak Kruš;Tekstilac Odžaci;0;1;-1
1;14/04/2025;18:00;FK Železničar Pančevo;FK Jedinstvo Ub;3;1;2
2;22/04/2025;17:00;Radnički Niš;FK IMT Novi Beograd;1;1;0
2;22/04/2025;18:30;Tekstilac Odžaci;FK Železničar Pančevo;0;1;-1
2;23/04/2025;16:00;Novi Pazar;Vojvodina;0;1;-1
2;23/04/2025;17:00;Mladost Lučani;TSC Bačka Top;2;0;2
2;23/04/2025;18:00;Partizan;OFK Beograd;2;2;0
2;23/04/2025;19:00;Radnički Kragujevac;Red Star;4;1;3
2;24/04/2025;17:00;Spartak Subotic;Napredak Kruš;2;1;1
2;24/04/2025;18:00;FK Jedinstvo Ub;Čukarički;4;1;3
3;26/04/2025;17:30;FK IMT Novi Beograd;Tekstilac Odžaci;3;1;2
3;27/04/2025;18:00;Red Star;OFK Beograd;5;2;3
3;27/04/2025;19:30;Partizan;Radnički Kragujevac;3;1;2
3;27/04/2025;20:00;Vojvodina;TSC Bačka Top;0;3;-3
3;28/04/2025;16:30;Napredak Kruš;FK Jedinstvo Ub;1;0;1
3;28/04/2025;17:00;Čukarički;Spartak Subotic;0;0;0
3;28/04/2025;18:00;Mladost Lučani;Novi Pazar;1;1;0
3;28/04/2025;18:30;FK Železničar Pančevo;Radnički Niš;1;2;-1
4;02/05/2025;18:30;OFK Beograd;Vojvodina;1;2;-1
4;03/05/2025;14:00;Napredak Kruš;Čukarički;0;1;-1
4;03/05/2025;19:00;TSC Bačka Top;Red Star;1;2;-1
4;03/05/2025;20:00;Radnički Niš;Tekstilac Odžaci;1;0;1
4;04/05/2025;15:00;FK IMT Novi Beograd;FK Železničar Pančevo;0;1;-1
4;04/05/2025;16:30;FK Jedinstvo Ub;Spartak Subotic;1;0;1
4;04/05/2025;17:00;Novi Pazar;Partizan;2;1;1
4;04/05/2025;20:00;Radnički Kragujevac;Mladost Lučani;1;1;0
5;10/05/2025;18:00;Tekstilac Odžaci;FK Jedinstvo Ub;2;3;-1
5;10/05/2025;20:00;Radnički Kragujevac;Novi Pazar;2;3;-1
5;11/05/2025;16:30;OFK Beograd;Mladost Lučani;1;0;1
5;11/05/2025;17:00;Spartak Subotic;Radnički Niš;1;0;1
5;11/05/2025;19:00;Red Star;Vojvodina;1;1;0
5;11/05/2025;20:00;Partizan;TSC Bačka Top;1;2;-1
5;12/05/2025;18:00;Čukarički;FK IMT Novi Beograd;1;1;0
5;12/05/2025;20:00;FK Železničar Pančevo;Napredak Kruš;1;1;0
6;17/05/2025;18:30;Novi Pazar;Red Star;3;3;0
6;17/05/2025;18:30;Mladost Lučani;Partizan;0;4;-4
6;17/05/2025;18:30;Vojvodina;Radnički Kragujevac;0;0;0
6;17/05/2025;18:30;TSC Bačka Top;OFK Beograd;3;2;1
6;18/05/2025;17:00;FK Jedinstvo Ub;FK IMT Novi Beograd;0;3;-3
6;18/05/2025;17:00;Tekstilac Odžaci;Čukarički;0;3;-3
6;18/05/2025;17:00;FK Železničar Pančevo;Spartak Subotic;3;0;3
6;18/05/2025;17:00;Napredak Kruš;Radnički Niš;2;1;1
7;23/05/2025;19:00;Čukarički;FK Železničar Pančevo;2;2;0
7;24/05/2025;17:00;Radnički Niš;FK Jedinstvo Ub;3;1;2
7;24/05/2025;17:00;Spartak Subotic;Tekstilac Odžaci;2;4;-2
7;24/05/2025;17:00;FK IMT Novi Beograd;Napredak Kruš;2;1;1
7;24/05/2025;19:00;Red Star;Mladost Lučani;3;1;2
7;25/05/2025;19:00;Partizan;Vojvodina;3;2;1
7;25/05/2025;19:00;Radnički Kragujevac;TSC Bačka Top;5;2;3
7;25/05/2025;19:00;OFK Beograd;Novi Pazar;2;3;-1
